tracking_id,gene_short_name,P5 AT1 Control_A,P5 AT1 Control_B,P5 AT1 Control_C,P5 AT1 Mutant_A, P5 AT1 Mutant_B,P5 AT1 Mutant_C,Average Log2 foldchange (FPKM +1),T-test p-value
XLOC_006396,Itih1,0.1,0.3,0.5,0.1,0.1,0.2,-0.2,0.150443785
XLOC_006397,Spcs1,61.9,68.9,68.5,101.3,85.9,82.0,0.4,0.093578454
XLOC_006398,Gnl3,8.3,8.0,9.3,17.5,16.1,17.3,0.9,0.0026516
XLOC_006399,Snord69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006400,Snord19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006401,Smim4,22.5,16.6,15.7,27.9,20.0,19.7,0.3,0.002782597
XLOC_006402,Stab1,4.1,11.1,5.4,2.9,3.1,4.0,-0.8,0.194653217
XLOC_006403,Nisch,120.2,98.7,133.0,72.6,79.3,89.3,-0.5,0.0464237
XLOC_006404,Phf7,2.3,3.5,3.0,3.1,2.4,2.5,-0.1,0.686605523
XLOC_006405,Dnah1,0.2,0.2,0.2,0.1,0.1,0.2,-0.1,0.187509311
XLOC_006406,Sh3bp5,10.9,17.0,9.2,8.1,7.0,6.1,-0.7,0.102561481
XLOC_006407,Mettl6,8.2,7.2,5.8,6.8,7.6,6.4,0.0,0.9401918
XLOC_006408,Colq,0.3,0.1,0.0,0.0,0.0,0.0,-0.1,0.423919333
XLOC_006409,Hacl1,2.0,2.8,2.9,2.1,1.6,1.9,-0.3,0.235983861
XLOC_006410,Ankrd28,9.1,6.2,6.6,9.9,7.8,9.3,0.3,0.10711277
XLOC_006411,Dph3,8.3,8.0,8.4,10.7,9.7,8.6,0.2,0.142114663
XLOC_006412,Timm23,37.3,41.1,43.6,78.8,61.2,62.9,0.7,0.054186976
XLOC_006413,1700024G13Rik,2.4,2.3,0.6,0.3,0.4,0.7,-0.8,0.219533405
XLOC_006414,Chat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006415,Slc18a3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422649731
XLOC_006416,3425401B19Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.733664183
XLOC_006417,Wdfy4,1.4,4.2,4.3,1.1,1.4,2.6,-0.6,0.151223104
XLOC_006418,Mapk8,5.1,4.1,4.7,6.3,4.6,6.3,0.2,0.05535326
XLOC_006419,Zfp488,8.1,4.2,8.0,4.0,3.8,6.6,-0.4,0.22949478
XLOC_006420,A630023A22Rik,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.422649731
XLOC_006421,Npy4r,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.10453698
XLOC_006422,Gprin2,0.1,0.3,0.1,0.5,0.5,0.2,0.2,0.134066818
XLOC_006423,Fam35a,1.7,1.8,2.4,1.6,1.8,2.1,-0.1,0.178268596
XLOC_006424,Fam25c,0.4,0.0,0.3,12.5,7.2,4.8,2.8,0.01500281
XLOC_006425,Sncg,0.8,0.1,0.2,2.4,1.0,0.4,0.7,0.114510352
XLOC_006426,Bmpr1a,42.9,27.4,44.4,31.2,25.8,40.5,-0.2,0.192995484
XLOC_006427,9230112D13Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006428,Ldb3,0.3,0.2,0.1,0.2,0.1,0.2,0.0,0.941848338
XLOC_006429,Opn4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006430,Mir297-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006431,4930596D02Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006432,Ccser2,15.3,9.3,15.6,17.6,11.5,18.9,0.2,0.01169536
XLOC_006433,Rgr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006434,Cdhr1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.71619463
XLOC_006435,2610528A11Rik,0.2,0.0,0.2,0.1,0.2,0.1,0.0,0.962719051
XLOC_006436,Ghitm,55.6,43.6,55.0,74.2,58.5,69.6,0.4,0.004655744
XLOC_006437,Nrg3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006438,Sh2d4b,0.2,0.1,0.3,0.3,0.2,0.2,0.1,0.480189493
XLOC_006439,Tspan14,27.8,32.2,31.0,44.4,35.0,38.8,0.4,0.146716733
XLOC_006440,Fam213a,14.5,10.7,12.8,37.4,18.2,18.2,0.8,0.078562589
XLOC_006441,Dydc2,0.3,0.5,0.1,0.0,0.1,0.0,-0.4,0.052453283
XLOC_006442,Sftpd,363.2,94.8,184.3,469.9,193.4,267.4,0.6,0.081360838
XLOC_006443,Gm10377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006444,1700091H14Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006445,LOC101056136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006446,Gm10377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006447,Gm10377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006448,1700001F09Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006449,Gm10375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006450,Ear1,14.9,34.2,41.3,5.4,1.3,14.1,-2.3,0.11919422
XLOC_006451,Ear10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006452,Ang6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006453,4930503E14Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006454,1700047E10Rik,0.2,0.1,0.0,0.2,0.1,0.2,0.1,0.516580133
XLOC_006455,Gm8267,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.422649731
XLOC_006456,Ptgdr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347649907
XLOC_006457,4930431P03Rik,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.328936451
XLOC_006458,Txndc16,12.0,9.2,8.8,5.3,5.7,5.8,-0.7,0.044531171
XLOC_006459,Ero1l,18.2,12.9,18.3,10.5,12.4,15.6,-0.3,0.245168371
XLOC_006460,Gnpnat1,7.4,5.1,7.9,12.4,7.8,12.2,0.6,0.004647904
XLOC_006461,Fermt2,95.0,79.6,105.9,47.7,54.2,73.6,-0.7,0.044882237
XLOC_006462,"Ddhd1,Mir5131",6.6,7.3,8.7,4.6,5.5,6.8,-0.4,0.010221603
XLOC_006463,Bmp4,36.8,80.4,79.2,16.9,32.9,31.2,-1.2,0.003511797
XLOC_006464,Rubie,0.3,0.8,1.0,0.0,0.1,0.1,-0.6,0.067569842
XLOC_006465,4933425B07Rik,0.1,0.0,0.0,0.0,0.0,0.0,-0.1,0.058180936
XLOC_006466,Cnih1,29.4,31.4,31.8,55.2,40.6,45.8,0.6,0.064443894
XLOC_006467,Gmfb,31.8,21.5,34.1,25.9,21.2,31.6,-0.1,0.222593654
XLOC_006468,Gch1,1.9,3.2,1.3,3.0,2.4,2.3,0.2,0.461288627
XLOC_006469,Wdhd1,1.9,2.6,2.6,4.3,4.3,6.3,0.8,0.026911847
XLOC_006470,Dlgap5,0.8,2.3,2.5,7.1,7.8,7.3,1.6,0.032004359
XLOC_006471,Atg14,5.9,5.8,5.3,5.8,4.4,4.3,-0.2,0.156591541
XLOC_006472,Otx2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006473,Exoc5,17.5,12.0,15.9,16.2,12.4,15.6,0.0,0.612513343
XLOC_006474,1700011H14Rik,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.986991435
XLOC_006475,Slc35f4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006476,3632451O06Rik,2.8,2.7,3.2,3.7,2.7,2.6,0.0,0.790605971
XLOC_006477,Olfr722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006478,Olfr723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006479,Olfr724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006480,Olfr725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006481,Olfr726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006482,Olfr728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006483,Olfr729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006484,Olfr730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006485,Olfr731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006486,Olfr732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006487,Olfr733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006488,Olfr734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006489,Olfr735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006490,Olfr747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006491,Olfr749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006492,Ttc5,18.8,20.3,21.9,17.2,21.8,20.8,0.0,0.67448789
XLOC_006493,Ccnb1ip1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006494,Rpph1,4.7,8.6,1.7,2.5,6.4,1.6,-0.4,0.176232185
XLOC_006495,Tep1,5.9,4.3,7.2,6.1,5.2,7.1,0.1,0.38201768
XLOC_006496,Klhl33,0.1,0.2,0.2,0.2,0.0,0.1,-0.1,0.524886071
XLOC_006497,Osgep,16.4,19.2,17.6,19.9,18.3,20.7,0.1,0.30444031
XLOC_006498,Tmem55b,18.3,19.5,14.5,20.7,22.9,19.3,0.3,0.061547249
XLOC_006499,Rnase9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006500,Rnase11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006501,Rnase12,0.0,0.0,0.3,0.0,0.0,0.0,-0.1,0.422649731
XLOC_006502,Olfr750,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.408042067
XLOC_006503,Rnase1,0.0,0.2,0.1,0.0,0.0,0.0,-0.1,0.234613648
XLOC_006504,Ang2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006505,Rnase2a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006506,4930597G03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006507,Gm5800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006508,Ang4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006509,Ndrg2,10.4,12.6,8.3,5.6,6.0,5.3,-0.8,0.020743399
XLOC_006510,Rnase13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006511,Gm16617,0.8,0.8,0.3,0.7,0.6,0.1,-0.2,0.0366644
XLOC_006512,Zfp219,21.5,31.6,23.5,20.9,34.4,26.5,0.1,0.319492039
XLOC_006513,Olfr221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006514,Hnrnpc,55.4,50.9,65.9,100.9,71.0,89.0,0.6,0.04938908
XLOC_006515,Supt16,19.5,18.0,22.5,26.8,21.5,27.5,0.3,0.033095173
XLOC_006516,Chd8,23.6,17.2,22.1,18.0,17.2,20.1,-0.2,0.265329198
XLOC_006517,Snord8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006518,Rab2b,4.3,4.9,6.2,3.1,2.8,4.3,-0.5,0.029696543
XLOC_006519,Mettl3,6.3,10.8,12.2,6.7,11.6,10.5,0.0,0.954763556
XLOC_006520,Sall2,3.5,4.5,4.1,2.5,2.9,3.0,-0.4,0.015214005
XLOC_006521,Olfr1513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006522,Olfr1512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006523,Olfr1511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006524,Olfr1510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006525,Olfr1508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006526,Olfr1507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422649731
XLOC_006527,Dad1,128.8,154.2,153.4,188.7,175.4,157.0,0.3,0.236194197
XLOC_006528,Olfr49,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.890774692
XLOC_006529,Slc7a7,28.9,24.0,30.6,17.6,19.6,22.2,-0.5,0.057666126
XLOC_006530,Prmt5,10.7,13.1,14.4,21.9,21.9,21.7,0.7,0.024454009
XLOC_006531,Haus4,4.9,7.4,5.3,9.8,11.0,8.8,0.7,0.021514157
XLOC_006532,Ajuba,72.5,73.2,64.9,53.2,94.1,71.2,0.0,0.950617975
XLOC_006533,4931414P19Rik,2.6,2.7,3.7,2.8,3.8,4.3,0.2,0.167137183
XLOC_006534,"Mir686,Psmb5",65.6,85.9,77.4,113.7,119.1,92.1,0.5,0.084894163
XLOC_006535,Cdh24,2.0,4.0,2.4,3.4,3.9,3.2,0.3,0.253841875
XLOC_006536,Acin1,44.9,53.9,53.0,52.6,62.9,51.8,0.1,0.244085277
XLOC_006537,Mir6948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006538,Cebpe,0.0,0.7,0.2,0.0,0.1,0.1,-0.3,0.28060967
XLOC_006539,Slc7a8,0.7,1.8,1.4,0.6,0.7,1.1,-0.4,0.192129423
XLOC_006540,Homez,1.6,1.2,1.4,1.6,1.4,1.3,0.0,0.646487649
XLOC_006541,Ppp1r3e,6.6,4.9,5.2,4.5,4.6,5.3,-0.2,0.370221525
XLOC_006542,Slc22a17,10.0,12.3,10.6,6.0,8.1,6.7,-0.6,0.002342261
XLOC_006543,Efs,2.1,6.0,4.3,2.9,3.1,3.4,-0.2,0.557070723
XLOC_006544,Myh6,4.1,1.0,1.2,0.3,0.3,1.2,-0.9,0.269575868
XLOC_006545,Mir208a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006546,Myh7,13.5,4.0,7.3,3.2,2.5,3.0,-1.1,0.093897561
XLOC_006547,Mir208b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006548,Zfhx2,1.2,1.2,2.0,1.4,1.8,2.5,0.2,0.101707945
XLOC_006549,Ap1g2,4.5,4.6,6.5,7.4,6.5,7.1,0.4,0.119498168
XLOC_006550,Jph4,0.2,0.3,0.3,0.3,0.2,0.2,0.0,0.954600131
XLOC_006551,Nrl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006552,Emc9,6.3,6.0,6.0,2.3,5.5,4.5,-0.5,0.230521617
XLOC_006553,Psme2,57.6,70.3,67.6,101.6,91.0,87.5,0.5,0.072581181
XLOC_006554,Ipo4,9.6,10.7,12.0,18.1,16.7,17.6,0.7,0.022677938
XLOC_006555,Tm9sf1,35.8,33.3,32.1,39.5,39.0,33.1,0.1,0.122503737
XLOC_006556,Mdp1,13.9,16.5,19.6,15.3,15.5,15.6,-0.1,0.536831476
XLOC_006557,Nedd8,88.2,117.6,121.1,170.6,142.8,134.1,0.5,0.206715681
XLOC_006558,Tinf2,9.7,11.3,10.2,10.5,12.9,10.5,0.1,0.107733779
XLOC_006559,Tgm1,30.6,3.9,7.0,41.8,46.2,35.6,2.0,0.139465283
XLOC_006560,Rabggta,22.6,15.3,16.3,15.1,18.3,16.0,-0.1,0.6856912
XLOC_006561,Dhrs1,34.7,30.9,40.3,37.7,35.5,39.1,0.1,0.331912401
XLOC_006562,Cideb,1.1,1.2,1.2,2.3,0.6,1.6,0.1,0.730923613
XLOC_006563,Adcy4,5.1,10.0,5.0,3.1,2.9,3.4,-0.8,0.129374563
XLOC_006564,Ripk3,2.1,6.2,4.5,5.1,6.2,5.8,0.4,0.270286667
XLOC_006565,Cbln3,0.3,0.1,0.2,0.6,0.4,0.4,0.3,0.007854836
XLOC_006566,Sdr39u1,18.1,18.2,21.9,19.6,21.4,19.0,0.0,0.754227995
XLOC_006567,Cma1,0.2,8.2,1.7,0.5,3.8,0.5,-0.5,0.397140399
XLOC_006568,Mcpt-ps1,0.0,0.2,0.1,0.0,0.1,0.0,-0.1,0.204646428
XLOC_006569,Gm5801,0.8,0.9,0.8,1.6,0.8,1.2,0.3,0.285111239
XLOC_006570,Mcpt9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006571,Mcpt4,0.2,9.0,1.5,0.3,5.7,1.0,-0.3,0.346902146
XLOC_006572,Mcpt8,0.0,2.0,1.1,1.2,0.5,0.1,-0.3,0.731843239
XLOC_006573,Mir6949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006574,Ctsg,0.1,0.3,0.2,0.1,0.1,0.0,-0.2,0.156082678
XLOC_006575,Gzme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006576,Gzmd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006577,Gzmg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006578,Gzmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006579,Gzmf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006580,Gzmc,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.898803171
XLOC_006581,Gzmb,0.0,0.9,0.4,0.2,0.4,0.1,-0.2,0.483864712
XLOC_006582,Cenpj,1.4,2.1,2.4,2.3,2.2,3.2,0.3,0.161945812
XLOC_006583,Gm16973,4.6,3.6,4.9,2.5,3.2,3.7,-0.4,0.133788541
XLOC_006584,Pspc1,10.7,9.1,15.4,14.9,11.8,15.9,0.3,0.146095416
XLOC_006585,Zmym5,17.7,9.2,12.0,8.6,7.4,9.5,-0.5,0.150612858
XLOC_006586,Gja3,0.1,0.6,0.4,0.3,0.2,0.2,-0.1,0.587677584
XLOC_006587,Gjb2,0.2,0.6,0.9,2.6,1.1,1.2,0.7,0.227285922
XLOC_006588,Gjb6,0.6,0.8,1.6,0.3,0.3,0.7,-0.5,0.046082608
XLOC_006589,Cryl1,8.0,10.2,11.1,21.7,18.4,15.6,0.9,0.078101289
XLOC_006590,N6amt2,5.6,9.0,12.3,15.7,12.7,13.5,0.6,0.221276572
XLOC_006591,Xpo4,5.7,4.4,5.7,4.6,3.9,6.4,-0.1,0.59342329
XLOC_006592,Lats2,39.1,37.1,39.3,17.1,26.9,28.4,-0.7,0.097022622
XLOC_006593,Ska3,1.2,1.7,1.4,4.6,5.8,5.0,1.3,7.61988E-06
XLOC_006594,Zdhhc20,24.6,17.5,27.8,23.3,19.6,26.3,0.0,0.998969047
XLOC_006595,Micu2,22.9,21.3,26.0,39.6,28.1,31.6,0.5,0.086616142
XLOC_006596,1700129C05Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006597,Gm5142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006598,Gm6904,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.422649731
XLOC_006599,Phf11a,0.4,0.6,0.4,0.4,0.5,0.7,0.1,0.370956635
XLOC_006600,Phf11b,0.1,0.7,0.9,0.2,0.5,0.4,-0.1,0.504308128
XLOC_006601,Phf11d,0.7,1.1,2.0,2.7,1.8,2.4,0.6,0.175677276
XLOC_006602,Phf11c,0.6,0.7,1.0,0.2,0.6,0.8,-0.2,0.177708098
XLOC_006603,Setdb2,2.7,2.2,3.6,2.2,2.8,3.6,0.0,0.909178417
XLOC_006604,Cdadc1,17.4,14.3,15.2,11.3,11.1,11.1,-0.4,0.024794015
XLOC_006605,Atp8a2,0.1,0.1,0.1,0.5,0.1,0.1,0.1,0.40535017
XLOC_006606,"Mir719,Nupl1",15.9,13.2,14.4,16.7,15.0,17.9,0.2,0.110084108
XLOC_006607,Tnfrsf19,6.5,15.5,13.8,6.8,9.7,12.1,-0.2,0.344529646
XLOC_006608,Sgcg,0.7,0.8,0.5,0.4,0.5,0.5,-0.2,0.144690673
XLOC_006609,1700109G14Rik,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.422649731
XLOC_006610,Ebpl,0.7,1.8,1.7,1.9,1.8,1.7,0.2,0.417419601
XLOC_006611,Kpna3,9.7,8.2,10.3,13.9,10.0,13.9,0.4,0.029672302
XLOC_006612,Spryd7,10.0,7.7,7.9,18.6,10.2,13.0,0.6,0.046245383
XLOC_006613,Dleu2,1.9,1.6,1.8,1.7,1.5,2.4,0.0,0.749955065
XLOC_006614,Mir16-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006615,Mir15a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006616,Dleu7,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.200869754
XLOC_006617,Gucy1b2,0.0,0.1,0.1,0.0,0.0,0.0,-0.1,0.190485349
XLOC_006618,Ints6,9.4,8.8,8.0,4.5,6.4,6.6,-0.5,0.122672938
XLOC_006619,Defb48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006620,Defb30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006621,Fdft1,17.0,15.3,15.5,14.8,18.8,16.7,0.1,0.686887607
XLOC_006622,Neil2,0.1,0.2,0.2,0.2,0.3,0.4,0.2,0.176036457
XLOC_006623,Gata4,0.8,0.8,0.3,0.4,0.7,0.4,-0.1,0.676099281
XLOC_006624,Blk,0.4,2.0,0.4,0.2,0.9,0.1,-0.4,0.078305839
XLOC_006625,Tdh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.184551934
XLOC_006626,Mtmr9,18.7,19.2,18.9,17.6,17.0,16.8,-0.1,0.032274143
XLOC_006627,4930578I06Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006628,Prss55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006629,4930471C04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006630,Msra,14.2,18.7,16.9,22.1,17.1,21.5,0.3,0.324039289
XLOC_006631,Hmbox1,15.4,12.1,15.0,8.2,6.8,11.1,-0.7,0.037590236
XLOC_006632,Extl3,14.4,18.1,17.8,12.6,15.3,14.7,-0.2,0.010469154
XLOC_006633,Fzd3,1.7,1.4,1.8,2.0,1.3,2.4,0.1,0.323142768
XLOC_006634,Pnoc,0.1,0.3,0.2,0.1,0.2,0.0,-0.1,0.276295288
XLOC_006635,Elp3,14.3,16.4,18.1,23.9,21.3,20.2,0.4,0.129043416
XLOC_006636,Esco2,0.7,1.5,1.9,5.8,4.3,5.4,1.4,0.043320181
XLOC_006637,Scara3,4.1,7.6,7.0,109.2,42.0,49.8,3.1,0.04092193
XLOC_006638,Gulo,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.281474102
XLOC_006639,Adam2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006640,Ephx2,0.7,0.9,0.4,1.0,0.2,0.7,0.0,0.970513442
XLOC_006641,Ptk2b,4.7,9.4,7.5,6.7,5.8,6.1,-0.1,0.673907885
XLOC_006642,1700001G11Rik,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.909056928
XLOC_006643,Dpysl2,42.8,50.2,63.0,10.3,20.4,23.0,-1.5,0.017982398
XLOC_006644,Bnip3l,55.6,49.4,58.9,45.5,32.6,46.9,-0.4,0.05299799
XLOC_006645,Ppp2r2a,22.5,18.8,20.7,25.5,21.6,22.7,0.2,0.012984794
XLOC_006646,Gm6878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422649731
XLOC_006647,4930438E09Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006648,Cdca2,0.4,1.7,1.8,3.3,4.7,4.3,1.2,0.031897666
XLOC_006649,Dock5,13.3,7.3,8.5,5.2,5.4,6.1,-0.7,0.129946914
XLOC_006650,Mir6539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006651,Nefm,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.418511795
XLOC_006652,Adam7,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.159726145
XLOC_006653,Adamdec1,0.4,2.4,2.3,0.2,1.2,1.8,-0.3,0.130352761
XLOC_006654,Adam28,0.6,0.4,0.2,0.9,0.1,0.3,0.0,0.890642493
XLOC_006655,1700092C10Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006656,Slc25a37,8.4,5.0,7.8,6.5,7.3,7.5,0.0,0.913315788
XLOC_006657,Synb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006658,Gm16677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006659,Synb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006660,Gm16677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_006661,R3hcc1,10.7,12.2,12.1,18.8,16.0,17.1,0.5,0.045195048
XLOC_006662,Chmp7,18.8,20.7,19.7,22.2,22.8,19.6,0.1,0.235122662
XLOC_006663,Rhobtb2,2.9,3.5,2.8,3.2,3.6,3.1,0.1,0.039629373
XLOC_006664,Ccar2,14.7,16.8,16.1,21.2,22.8,20.1,0.4,0.020112781
XLOC_006665,9930012K11Rik,15.0,8.9,8.2,3.8,4.5,4.1,-1.1,0.063237771
XLOC_006666,Pdlim2,124.3,85.5,83.7,38.1,41.4,37.4,-1.3,0.023644914
XLOC_006667,Sorbs3,64.4,38.5,33.6,36.9,40.0,38.0,-0.2,0.597744468
XLOC_006668,Ppp3cc,5.2,4.7,3.1,3.7,3.4,3.6,-0.2,0.376798879
XLOC_006669,Slc39a14,3.5,3.5,4.1,4.8,3.4,4.1,0.1,0.460671875
XLOC_006670,Piwil2,0.0,0.2,0.1,0.0,0.1,0.1,0.0,0.97549256
XLOC_006671,Polr3d,11.4,11.0,12.4,15.0,15.4,14.1,0.3,0.053893471
XLOC_006672,Bmp1,42.5,93.6,79.3,36.0,46.0,41.6,-0.7,0.098421129
XLOC_006673,Sftpc,10055.0,6728.1,15304.6,2311.5,4288.1,9584.0,-1.1,0.141954866
XLOC_006674,Fam160b2,8.3,7.8,8.7,6.3,6.6,8.2,-0.2,0.110989885
XLOC_006675,Dmtn,4.4,5.2,6.7,4.8,6.5,6.7,0.1,0.244149631
XLOC_006676,Fgf17,0.0,0.3,0.0,0.0,0.0,0.0,-0.1,0.440935897
XLOC_006677,Npm2,0.1,0.4,0.4,0.3,0.3,0.2,0.0,0.912433458
