"","pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"240","Signaling by ERBB4 Homo sapiens R-HSA-1236394",0.00181564835536038,0.0313516024152346,0.256172087838638,1.50238000493317,601,207,"TNRC6A;GHR;NCOR1;NEDD4;SPTBN1;IRS2;TNRC6B;TRIB3;PIK3R1;PIK3R3;CAMK2B;RET;NCAM1;SHC1;ARAF;TNRC6C;BRAF;PSMB8;JAK1;CUL3;PSMB10;PSMA6;DUSP5;KRAS;PSMB5;AKAP9;RICTOR;PRLR;SHC2;FOXO1;DAB2IP;STAT5A;NF1;AKT3;CDKN1B;AGO1;BTRC;PDPK1;KSR2;TLN1;RASGRF1;IQGAP1;MDM2;ARRB2;GSK3B;PPP2R5C;FRS2;PEBP1;PIP4K2C;IER3;PSME4;MARK3;PTEN;RASA1;PPP2R5A;FOXO3;CUL1;DLG4;RAPGEF2;PHLPP1;NRTN;DUSP7;INSR;YWHAB;SPTAN1;STAT5B;PPP2CA;CREB1;CALM1;RAF1"
"241","Signaling by PDGF Homo sapiens R-HSA-186797",0.00302963263399825,0.0419372903135484,0.246125361413323,1.45684415497927,985,222,"TNRC6A;SPTBN1;IRS2;ITPR2;TNRC6B;COL6A6;TRIB3;PIK3R1;PIK3R3;CAMK2B;RET;ADCY9;NCAM1;PRKAR1B;SHC1;ARAF;TNRC6C;BRAF;PSMB8;JAK1;CUL3;PSMB10;PSMA6;DUSP5;KRAS;PSMB5;AKAP9;RICTOR;SHC2;PRKCE;FOXO1;DAB2IP;STAT5A;NF1;AKT3;CDKN1B;AGO1;AHCYL1;PDPK1;KSR2;TLN1;RASGRF1;IQGAP1;PRKACB;PDE1C;MDM2;ARRB2;GSK3B;PPP2R5C;FRS2;PEBP1;PIP4K2C;IER3;PSME4;MARK3;PTEN;RASA1;PPP2R5A;FOXO3;SPP1;PRKACA;BCAR1;DLG4;RAPGEF2;PHLPP1;NRTN;DUSP7;INSR;YWHAB;SPTAN1;STAT5B;PPP2CA;CREB1;CALM1"
"242","Downstream signal transduction Homo sapiens R-HSA-186763",0.00346040840760129,0.0458813079043564,0.245810165991663,1.45058738515911,1132,217,"TNRC6A;SPTBN1;IRS2;ITPR2;TNRC6B;TRIB3;PIK3R1;PIK3R3;CAMK2B;RET;ADCY9;NCAM1;PRKAR1B;SHC1;ARAF;TNRC6C;BRAF;PSMB8;JAK1;CUL3;PSMB10;PSMA6;DUSP5;KRAS;PSMB5;AKAP9;RICTOR;SHC2;PRKCE;FOXO1;DAB2IP;STAT5A;NF1;AKT3;CDKN1B;AGO1;AHCYL1;PDPK1;KSR2;TLN1;RASGRF1;IQGAP1;PRKACB;PDE1C;MDM2;ARRB2;GSK3B;PPP2R5C;FRS2;PEBP1;PIP4K2C;IER3;PSME4;MARK3;PTEN;RASA1;PPP2R5A;FOXO3;PRKACA;BCAR1;DLG4;RAPGEF2;PHLPP1;NRTN;DUSP7;INSR;YWHAB;SPTAN1;STAT5B;PPP2CA;CREB1;CALM1;RAF1;PIK3CA;UBC;PRKAR1A;NCK2;PRKCA;SOS1;CHUK;CRKL;STAT3;PSMF1;MAPK1;PDGFA;PSMA3;CDKN1A;PSMA4;PSMC2;PSMA2;RAP1B;PSMB2;THEM4;UBB;PIP5K1C;PSMB4"
"243","Downstream signaling of activated FGFR2 Homo sapiens R-HSA-5654696",0.00280730682088299,0.0407261577080954,0.251527722291448,1.47305874841743,932,205,"TNRC6A;SPTBN1;IRS2;ITPR2;TNRC6B;TRIB3;PIK3R1;PIK3R3;CAMK2B;RET;ADCY9;NCAM1;PRKAR1B;SHC1;ARAF;TNRC6C;BRAF;PSMB8;JAK1;CUL3;PSMB10;PSMA6;DUSP5;KRAS;PSMB5;AKAP9;RICTOR;SHC2;PRKCE;FOXO1;DAB2IP;NF1;AKT3;CDKN1B;AGO1;AHCYL1;PDPK1;KSR2;TLN1;RASGRF1;IQGAP1;PRKACB;PDE1C;MDM2;ARRB2;GSK3B;PPP2R5C;FRS2;PEBP1;PIP4K2C;IER3;PSME4;MARK3;PTEN;RASA1;PPP2R5A;FOXO3;PRKACA;DLG4;RAPGEF2;PHLPP1;NRTN;DUSP7;INSR;YWHAB;SPTAN1;PPP2CA;CREB1;CALM1;RAF1"
"244","Downstream signaling of activated FGFR4 Homo sapiens R-HSA-5654716",0.00280730682088299,0.0407261577080954,0.251527722291448,1.47305874841743,932,205,"TNRC6A;SPTBN1;IRS2;ITPR2;TNRC6B;TRIB3;PIK3R1;PIK3R3;CAMK2B;RET;ADCY9;NCAM1;PRKAR1B;SHC1;ARAF;TNRC6C;BRAF;PSMB8;JAK1;CUL3;PSMB10;PSMA6;DUSP5;KRAS;PSMB5;AKAP9;RICTOR;SHC2;PRKCE;FOXO1;DAB2IP;NF1;AKT3;CDKN1B;AGO1;AHCYL1;PDPK1;KSR2;TLN1;RASGRF1;IQGAP1;PRKACB;PDE1C;MDM2;ARRB2;GSK3B;PPP2R5C;FRS2;PEBP1;PIP4K2C;IER3;PSME4;MARK3;PTEN;RASA1;PPP2R5A;FOXO3;PRKACA;DLG4;RAPGEF2;PHLPP1;NRTN;DUSP7;INSR;YWHAB;SPTAN1;PPP2CA;CREB1;CALM1;RAF1"
"245","Downstream signaling of activated FGFR3 Homo sapiens R-HSA-5654708",0.00280730682088299,0.0407261577080954,0.251527722291448,1.47305874841743,932,205,"TNRC6A;SPTBN1;IRS2;ITPR2;TNRC6B;TRIB3;PIK3R1;PIK3R3;CAMK2B;RET;ADCY9;NCAM1;PRKAR1B;SHC1;ARAF;TNRC6C;BRAF;PSMB8;JAK1;CUL3;PSMB10;PSMA6;DUSP5;KRAS;PSMB5;AKAP9;RICTOR;SHC2;PRKCE;FOXO1;DAB2IP;NF1;AKT3;CDKN1B;AGO1;AHCYL1;PDPK1;KSR2;TLN1;RASGRF1;IQGAP1;PRKACB;PDE1C;MDM2;ARRB2;GSK3B;PPP2R5C;FRS2;PEBP1;PIP4K2C;IER3;PSME4;MARK3;PTEN;RASA1;PPP2R5A;FOXO3;PRKACA;DLG4;RAPGEF2;PHLPP1;NRTN;DUSP7;INSR;YWHAB;SPTAN1;PPP2CA;CREB1;CALM1;RAF1"
"246","Downstream signaling of activated FGFR1 Homo sapiens R-HSA-5654687",0.00201127156387672,0.0339402076404196,0.255288055766824,1.49596665281032,666,206,"TNRC6A;SPTBN1;IRS2;ITPR2;TNRC6B;TRIB3;PIK3R1;PIK3R3;CAMK2B;RET;ADCY9;NCAM1;PRKAR1B;SHC1;ARAF;TNRC6C;BRAF;PSMB8;JAK1;CUL3;PSMB10;PSMA6;DUSP5;KRAS;FLRT1;PSMB5;AKAP9;RICTOR;SHC2;PRKCE;FOXO1;DAB2IP;NF1;AKT3;CDKN1B;AGO1;AHCYL1;PDPK1;KSR2;TLN1;RASGRF1;IQGAP1;PRKACB;PDE1C;MDM2;ARRB2;GSK3B;PPP2R5C;FRS2;PEBP1;PIP4K2C;IER3;PSME4;MARK3;PTEN;RASA1;PPP2R5A;FOXO3;PRKACA;DLG4;RAPGEF2;PHLPP1;NRTN;DUSP7;INSR;YWHAB;SPTAN1;PPP2CA;CREB1;CALM1;RAF1"
"247","Signaling by FGFR1 Homo sapiens R-HSA-5654736",0.0029181524825486,0.0416678503517757,0.250038101993952,1.46798650153202,963,209,"TNRC6A;SPTBN1;IRS2;ITPR2;TNRC6B;TRIB3;PIK3R1;PIK3R3;CAMK2B;RET;ADCY9;NCAM1;PRKAR1B;SHC1;ARAF;TNRC6C;BRAF;PSMB8;JAK1;CUL3;PSMB10;PSMA6;DUSP5;KRAS;FLRT1;PSMB5;AKAP9;RICTOR;SHC2;PRKCE;FOXO1;DAB2IP;NF1;AKT3;CDKN1B;AGO1;AHCYL1;PDPK1;KSR2;TLN1;RASGRF1;IQGAP1;PRKACB;PDE1C;MDM2;ARRB2;GSK3B;PPP2R5C;FRS2;PEBP1;PIP4K2C;IER3;PSME4;MARK3;PTEN;RASA1;PPP2R5A;FOXO3;PRKACA;DLG4;RAPGEF2;PHLPP1;NRTN;DUSP7;INSR;YWHAB;SPTAN1;PPP2CA;CREB1;CALM1;RAF1"
"248","Signaling by FGFR2 Homo sapiens R-HSA-5654738",0.0020632887326358,0.0344267839097098,0.247107613222712,1.47252683503716,661,234,"TNRC6A;SPTBN1;IRS2;ITPR2;TNRC6B;TRIB3;PIK3R1;PIK3R3;CAMK2B;RET;ADCY9;NCAM1;PRKAR1B;SHC1;ARAF;TNRC6C;BRAF;PSMB8;JAK1;CUL3;HNRNPH1;HNRNPM;PSMB10;PSMA6;DUSP5;KRAS;PSMB5;AKAP9;RICTOR;PTBP1;SHC2;PRKCE;FOXO1;DAB2IP;NF1;AKT3;CDKN1B;AGO1;AHCYL1;PDPK1;KSR2;TLN1;HNRNPA1;RASGRF1;IQGAP1;PRKACB;PDE1C;MDM2;ARRB2;GSK3B;PPP2R5C;FRS2;PEBP1;PIP4K2C;POLR2A;IER3;PSME4;MARK3;PTEN;RASA1;PPP2R5A;FOXO3;PRKACA;TIA1;DLG4;RAPGEF2;PHLPP1;NRTN;DUSP7;INSR;YWHAB;SPTAN1;PPP2CA;CREB1;CALM1"
"249","Signaling by FGFR Homo sapiens R-HSA-190236",0.00145177303635989,0.0256652733213623,0.250614564237423,1.4941826780316,464,235,"TNRC6A;SPTBN1;IRS2;ITPR2;TNRC6B;TRIB3;PIK3R1;PIK3R3;CAMK2B;RET;ADCY9;NCAM1;PRKAR1B;SHC1;ARAF;TNRC6C;BRAF;PSMB8;JAK1;CUL3;HNRNPH1;HNRNPM;PSMB10;PSMA6;DUSP5;KRAS;FLRT1;PSMB5;AKAP9;RICTOR;PTBP1;SHC2;PRKCE;FOXO1;DAB2IP;NF1;AKT3;CDKN1B;AGO1;AHCYL1;PDPK1;KSR2;TLN1;HNRNPA1;RASGRF1;IQGAP1;PRKACB;PDE1C;MDM2;ARRB2;GSK3B;PPP2R5C;FRS2;PEBP1;PIP4K2C;POLR2A;IER3;PSME4;MARK3;PTEN;RASA1;PPP2R5A;FOXO3;PRKACA;TIA1;DLG4;RAPGEF2;PHLPP1;NRTN;DUSP7;INSR;YWHAB;SPTAN1;PPP2CA;CREB1;CALM1"
"250","Axon guidance Homo sapiens R-HSA-422475",0.00104227479772942,0.0205289480314188,0.241241724153126,1.47238159215601,315,284,"DNM3;ACTG1;SPTBN1;CACNA1D;IRS2;SCN9A;COL6A6;ROBO2;CAMK2B;RET;NFASC;MYH9;NCAM1;SHC1;ARAF;BRAF;PRNP;ANK2;TRIO;ROCK1;PSMB8;JAK1;CUL3;PAK3;PSMB10;PSMA6;DUSP5;KRAS;MYO10;SCN3A;CSNK2B;DCX;PLXNB1;CACNB2;PSMB5;AKAP9;CDK5R1;RHOB;SHC2;CNTN1;HSP90AA1;ROBO1;DAB2IP;ACTB;CDC42;NF1;RDX;KSR2;PFN1;TLN1;RASGRF1;IQGAP1;SIAH2;ITGAV;ARRB2;GSK3B;CSNK2A2;MET;ARPC2;CLTC;ENAH;SRGAP1;PPP2R5C;FRS2;ARHGEF12;EVL;PEBP1;PSME4;MARK3;DPYSL2;TRPC1;RHOA;RASA1;PPP2R5A;PAK2;VEGFA;DLG4;RAPGEF2;NRTN;CSNK2A1;DUSP7;ROCK2;MYL12B;YWHAB;SPTAN1;KALRN;PPP2CA;CREB1;CALM1;RAF1;UBC;SH3GL2;MYL6;NCK2;CLASP2;ARHGEF11;SOS1;ACTR2;HSP90AB1;TRPC4;PSMF1;RANBP9;CACNB3;MAPK1;SOS2;WASL;PDGFA;HSPA8;CLTA;PSMA3;DLG3;PSMA4;PSMC2;PSMA2;RAP1B;PSMB2;PSENEN;NCSTN;ALCAM;UBB;PIP5K1C;PSMB4"
"251","Developmental Biology Homo sapiens R-HSA-1266738",1.54669471339747e-05,0.000850682092368608,0.244046541480334,1.55777516032483,3,435,"DNM3;ACTG1;NCOR1;ADAM22;SPTBN1;CACNA1D;IRS2;SCN9A;COL6A6;ROBO2;KMT2C;TCF4;SPAG9;CAMK2B;RET;NFASC;CDH2;MYH9;KDM6A;NCAM1;PAX6;SHC1;HNF4A;ARAF;CHD9;PBX1;CTCF;MED13;SLC2A2;BRAF;MEF2D;PRNP;ANK2;TRIO;TBL1X;ROCK1;PSMB8;CREBBP;YY1;NKX6-1;EP300;JAK1;CUL3;RBBP4;PAK3;NEUROD1;PSMB10;PSMA6;DUSP5;KRAS;MYO10;INSM1;SCN3A;LPL;CEBPD;CSNK2B;DCX;PLXNB1;CACNB2;PSMB5;AKAP9;CDK5R1;NKX2-2;RHOB;SREBF2;SHC2;TSC22D1;CNTN1;GCK;SREBF1;HSP90AA1;FOXO1;ROBO1;DAB2IP;ACTB;CDC42;JUN;FOXA2;NF1;AKT3;RDX;IAPP;PDX1;KSR2;PFN1;TLN1;RASGRF1;IQGAP1;SIAH2;ITGAV;ARRB2;GSK3B;CSNK2A2;TCF12;KMT2D;MET;ARPC2;CLTC;ENAH;SRGAP1;NCOA6;PPP2R5C;FRS2;ARHGEF12;EVL;PEBP1;SMAD4;POLR2A;RBBP7;PSME4;MARK3;NCOA2;DPYSL2;TRPC1;RHOA;PAXIP1;ACVR2A;RASA1;PPP2R5A;FOXO3;PAK2;MEF2A;VEGFA;DLG4;RAPGEF2;CDK8;NRTN;CSNK2A1;DUSP7;PIAS2;ROCK2;MYL12B;YWHAB;SPTAN1;KALRN;PPP2CA;NCOR2;CREB1;SUZ12;CALM1;RAF1;MED13L;NCOA1;UBC;SH3GL2;EED;CDON;NCOA3;MYL6;DRAP1;NCK2;MED25;ASH2L;H3F3A;CLASP2;ARHGEF11;SOS1;MED23;ACTR2;HSP90AB1;STAT3;TRPC4;CNOT6;PSMF1;RANBP9;CACNB3;MAPK1;SOS2;WASL;PDGFA;HSPA8;CLTA;LGI2;PSMA3;DLG3;POLR2F;PSMA4;PSMC2;PSMA2;RAP1B;PSMB2;PSENEN;NCSTN;ALCAM;UBB;PIP5K1C;PSMB4"
"252","C-type lectin receptors (CLRs) Homo sapiens R-HSA-5621481",0.00157973771669343,0.0275989471681146,0.320731520463741,1.66937222251854,606,98,"ITPR2;PYCARD;PSMB8;CREBBP;EP300;PAK3;PSMB10;PSMA6;KRAS;PSMB5;BTRC;AHCYL1;PDPK1;PRKACB;PSME4;PPP3CA;CUL1;PRKACA;PAK2;CALM1;RAF1;UBC;PPP3R1;MALT1;NFATC3;CHUK;PSMF1;IKBKB;MAP3K7;PSMA3;PSMA4;PSMC2;PSMA2;PSMB2;UBB;PSMB4;PSMB9;PSMD13;PSMD14;PSMB3;PSME2;HRAS;PSMD1;PSMC6;PSME1;PSMA1;PSMC5;PSMB7;PSMA5;CDC34;UBE2V1;PSMD7;PSMA7;PSMD6;PSMB6;PSMD8;PSMB1;UBA52;UBE2M;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4"
"253","Downstream TCR signaling Homo sapiens R-HSA-202424",0.0012036585275244,0.0229833483526635,0.364653814815286,1.77134228319879,485,69,"PIK3R1;PSMB8;PSMB10;PSMA6;PSMB5;BTRC;PDPK1;PSME4;PTEN;CUL1;PIK3CA;UBC;MALT1;CHUK;PSMF1;IKBKB;MAP3K7;PSMA3;PSMA4;PSMC2;PSMA2;PSMB2;UBB;PSMB4;PSMB9;PSMD13;PSMD14;PSMB3;PSME2;PSMD1;PSMC6;PSME1;PSMA1;PSMC5;PSMB7;PSMA5;CDC34;UBE2V1;PSMD7;PSMA7;PSMD6;PSMB6;PSMD8;PSMB1;UBA52;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4"
"254","TCR signaling Homo sapiens R-HSA-202403",0.00332575183219611,0.0448976497346475,0.328635370713757,1.64507996736038,1315,80,"PIK3R1;PSMB8;PAK3;PSMB10;PSMA6;PSMB5;BTRC;PDPK1;ENAH;EVL;PSME4;PTEN;CUL1;PAK2;PIK3CA;UBC;MALT1;CHUK;PSMF1;IKBKB;MAP3K7;PSMA3;PSMA4;PSMC2;PSMA2;PSMB2;UBB;PSMB4;PSMB9;PSMD13;PSMD14;PSMB3;PSME2;PSMD1;PSMC6;PSME1;PSMA1;PSMC5;PSMB7;PSMA5;CDC34;UBE2V1;PSMD7;PSMA7;PSMD6;PSMB6;PSMD8;PSMB1;UBA52;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4;NFKB1;PTPRJ;UBE2N"
"255","Degradation of beta-catenin by the destruction complex Homo sapiens R-HSA-195253",0.000186552314243642,0.00577146222191268,0.393798841550162,1.92383277938263,74,71,"CSNK1A1;PSMB8;PSMB10;PSMA6;PSMB5;BTRC;GSK3B;PPP2R5C;PSME4;PPP2R5A;CUL1;TLE2;PPP2CA;APC;UBC;TLE3;PSMF1;AXIN1;PSMA3;PSMA4;PSMC2;PSMA2;PSMB2;UBB;PSMB4;PSMB9;PSMD13;PSMD14;PSMB3;PSME2;PSMD1;PSMC6;PPP2CB;PSME1;PSMA1;PSMC5;PSMB7;PSMA5;PSMD7;PSMA7;PSMD6;PSMB6;CTNNB1;PSMD8;PSMB1;UBA52;RBX1;TLE1;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4"
"256","Antigen processing-Cross presentation Homo sapiens R-HSA-1236975",3.6556120956893e-05,0.00164502544306019,0.4448321982476,2.08869222364203,14,59,"SEC61G;PSMB8;LNPEP;PSMB10;PSMA6;CALR;PSMB5;TAPBP;ITGAV;SEC61B;PSME4;UBC;PSMF1;SEC61A1;PSMA3;PSMA4;PSMC2;PSMA2;PSMB2;UBB;PSMB4;PSMB9;PSMD13;PSMD14;PSMB3;PSME2;PSMD1;PSMC6;PSME1;PSMA1;PSMC5;PSMB7;PSMA5;PSMD7;PSMA7;PSMD6;PSMB6;TAP2;PSMD8;PSMB1;UBA52;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4;PDIA3"
"257","ER-Phagosome pathway Homo sapiens R-HSA-1236974",7.49610686063045e-05,0.00278292967200905,0.446199482217815,2.06238190674721,30,55,"SEC61G;PSMB8;PSMB10;PSMA6;CALR;PSMB5;TAPBP;SEC61B;PSME4;UBC;PSMF1;SEC61A1;PSMA3;PSMA4;PSMC2;PSMA2;PSMB2;UBB;PSMB4;PSMB9;PSMD13;PSMD14;PSMB3;PSME2;PSMD1;PSMC6;PSME1;PSMA1;PSMC5;PSMB7;PSMA5;PSMD7;PSMA7;PSMD6;PSMB6;TAP2;PSMD8;PSMB1;UBA52;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4;PDIA3"
"258","Activation of NF-kappaB in B cells Homo sapiens R-HSA-1169091",5.37059550139391e-05,0.00215549576204594,0.435805334146249,2.05409825178616,21,60,"PSMB8;PSMB10;PSMA6;PSMB5;BTRC;PSME4;CUL1;UBC;MALT1;CHUK;PSMF1;PRKCB;IKBKB;MAP3K7;PSMA3;PSMA4;PSMC2;PSMA2;PSMB2;UBB;PSMB4;PSMB9;PSMD13;PSMD14;PSMB3;PSME2;PSMD1;PSMC6;PSME1;NFKBIB;PSMA1;PSMC5;PSMB7;PSMA5;PSMD7;PSMA7;PSMD6;PSMB6;PSMD8;PSMB1;UBA52;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4;NFKB1"
"259","Dectin-1 mediated noncanonical NF-kB signaling Homo sapiens R-HSA-5607761",0.000130292216487756,0.00439736230646177,0.438469233968783,2.01820175612023,53,54,"PSMB8;PSMB10;PSMA6;PSMB5;BTRC;PSME4;CUL1;UBC;CHUK;PSMF1;PSMA3;PSMA4;PSMC2;PSMA2;PSMB2;UBB;PSMB4;PSMB9;PSMD13;PSMD14;PSMB3;PSME2;PSMD1;PSMC6;PSME1;PSMA1;PSMC5;PSMB7;PSMA5;PSMD7;PSMA7;PSMD6;PSMB6;PSMD8;PSMB1;UBA52;UBE2M;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4"
"260","NIK-->noncanonical NF-kB signaling Homo sapiens R-HSA-5676590",0.000161235594080969,0.00532077460467198,0.438744813415045,2.01138565197766,66,53,"PSMB8;PSMB10;PSMA6;PSMB5;BTRC;PSME4;CUL1;UBC;CHUK;PSMF1;PSMA3;PSMA4;PSMC2;PSMA2;PSMB2;UBB;PSMB4;PSMB9;PSMD13;PSMD14;PSMB3;PSME2;PSMD1;PSMC6;PSME1;PSMA1;PSMC5;PSMB7;PSMA5;PSMD7;PSMA7;PSMD6;PSMB6;PSMD8;PSMB1;UBA52;UBE2M;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4"
"261","Degradation of GLI1 by the proteasome Homo sapiens R-HSA-5610780",9.60478702585369e-06,0.000594296197224697,0.48435869482246,2.21085602548678,3,52,"PSMB8;PSMB10;PSMA6;PSMB5;BTRC;PRKACB;PSME4;CUL1;PRKACA;UBC;PSMF1;PSMA3;PSMA4;PSMC2;PSMA2;PSMB2;UBB;PSMB4;PSMB9;PSMD13;PSMD14;PSMB3;PSME2;PSMD1;PSMC6;PSME1;PSMA1;PSMC5;PSMB7;PSMA5;PSMD7;PSMA7;PSMD6;PSMB6;PSMD8;PSMB1;UBA52;RBX1;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4"
"262","GLI3 is processed to GLI3R by the proteasome Homo sapiens R-HSA-5610785",2.40119675646342e-06,0.00032573054121939,0.535469559854727,2.44415164943722,0,52,"CSNK1A1;PSMB8;PSMB10;PSMA6;PSMB5;BTRC;PRKACB;GSK3B;PSME4;CUL1;PRKACA;UBC;PSMF1;PSMA3;PSMA4;PSMC2;PSMA2;PSMB2;UBB;PSMB4;PSMB9;PSMD13;PSMD14;PSMB3;PSME2;PSMD1;PSMC6;PSME1;PSMA1;PSMC5;PSMB7;PSMA5;PSMD7;PSMA7;PSMD6;PSMB6;PSMD8;PSMB1;UBA52;RBX1;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4"
"263","Degradation of GLI2 by the proteasome Homo sapiens R-HSA-5610783",2.40119675646342e-06,0.00032573054121939,0.535469559854727,2.44415164943722,0,52,"CSNK1A1;PSMB8;PSMB10;PSMA6;PSMB5;BTRC;PRKACB;GSK3B;PSME4;CUL1;PRKACA;UBC;PSMF1;PSMA3;PSMA4;PSMC2;PSMA2;PSMB2;UBB;PSMB4;PSMB9;PSMD13;PSMD14;PSMB3;PSME2;PSMD1;PSMC6;PSME1;PSMA1;PSMC5;PSMB7;PSMA5;PSMD7;PSMA7;PSMD6;PSMB6;PSMD8;PSMB1;UBA52;RBX1;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4"
"264","SCF-beta-TrCP mediated degradation of Emi1 Homo sapiens R-HSA-174113",7.1512343030407e-06,0.00046455812545009,0.519793323155771,2.32889848046888,2,48,"PSMB8;PSMB10;PSMA6;PSMB5;BTRC;PSME4;CUL1;UBC;PSMF1;PSMA3;PSMA4;PSMC2;PSMA2;PSMB2;UBB;PSMB4;PSMB9;PSMD13;PSMD14;PSMB3;PSME2;PSMD1;PSMC6;PSME1;PSMA1;PSMC5;PSMB7;PSMA5;PSMD7;PSMA7;PSMD6;PSMB6;PSMD8;PSMB1;UBA52;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4;FZR1"
"265","Vpu mediated degradation of CD4 Homo sapiens R-HSA-180534",4.74726735422922e-06,0.000415624980320787,0.526064166325947,2.33380268424867,1,46,"PSMB8;PSMB10;PSMA6;PSMB5;BTRC;PSME4;UBC;PSMF1;PSMA3;PSMA4;PSMC2;PSMA2;PSMB2;UBB;PSMB4;PSMB9;PSMD13;PSMD14;PSMB3;PSME2;PSMD1;PSMC6;PSME1;PSMA1;PSMC5;PSMB7;PSMA5;PSMD7;PSMA7;PSMD6;PSMB6;PSMD8;PSMB1;UBA52;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4"
"266","CDK-mediated phosphorylation and removal of Cdc6 Homo sapiens R-HSA-69017",4.73926910991787e-06,0.000415624980320787,0.523592975341796,2.31033669900029,1,45,"PSMB8;PSMB10;PSMA6;PSMB5;PSME4;UBC;PSMF1;PSMA3;PSMA4;PSMC2;PSMA2;PSMB2;UBB;PSMB4;PSMB9;PSMD13;PSMD14;PSMB3;PSME2;PSMD1;PSMC6;PSME1;PSMA1;PSMC5;PSMB7;PSMA5;PSMD7;PSMA7;PSMD6;PSMB6;PSMD8;PSMB1;UBA52;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4"
"267","Ubiquitin-dependent degradation of Cyclin D1 Homo sapiens R-HSA-69229",2.37899820385636e-06,0.00032573054121939,0.526911018983095,2.34919834141277,0,47,"PSMB8;PSMB10;PSMA6;CCND1;PSMB5;PSME4;UBC;PSMF1;PSMA3;PSMA4;PSMC2;PSMA2;PSMB2;UBB;PSMB4;PSMB9;PSMD13;PSMD14;PSMB3;PSME2;PSMD1;PSMC6;PSME1;CDK4;PSMA1;PSMC5;PSMB7;PSMA5;PSMD7;PSMA7;PSMD6;PSMB6;PSMD8;PSMB1;UBA52;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4"
"268","Ubiquitin-dependent degradation of Cyclin D Homo sapiens R-HSA-75815",2.37899820385636e-06,0.00032573054121939,0.526911018983095,2.34919834141277,0,47,"PSMB8;PSMB10;PSMA6;CCND1;PSMB5;PSME4;UBC;PSMF1;PSMA3;PSMA4;PSMC2;PSMA2;PSMB2;UBB;PSMB4;PSMB9;PSMD13;PSMD14;PSMB3;PSME2;PSMD1;PSMC6;PSME1;CDK4;PSMA1;PSMC5;PSMB7;PSMA5;PSMD7;PSMA7;PSMD6;PSMB6;PSMD8;PSMB1;UBA52;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4"
"269","Regulation of activated PAK-2p34 by proteasome mediated degradation Homo sapiens R-HSA-211733",4.74726735422922e-06,0.000415624980320787,0.525763681214901,2.33246962831439,1,46,"PSMB8;PSMB10;PSMA6;PSMB5;PSME4;PAK2;UBC;PSMF1;PSMA3;PSMA4;PSMC2;PSMA2;PSMB2;UBB;PSMB4;PSMB9;PSMD13;PSMD14;PSMB3;PSME2;PSMD1;PSMC6;PSME1;PSMA1;PSMC5;PSMB7;PSMA5;PSMD7;PSMA7;PSMD6;PSMB6;PSMD8;PSMB1;UBA52;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4"
"270","Regulation of Apoptosis Homo sapiens R-HSA-169911",4.74726735422922e-06,0.000415624980320787,0.525763681214901,2.33246962831439,1,46,"PSMB8;PSMB10;PSMA6;PSMB5;PSME4;PAK2;UBC;PSMF1;PSMA3;PSMA4;PSMC2;PSMA2;PSMB2;UBB;PSMB4;PSMB9;PSMD13;PSMD14;PSMB3;PSME2;PSMD1;PSMC6;PSME1;PSMA1;PSMC5;PSMB7;PSMA5;PSMD7;PSMA7;PSMD6;PSMB6;PSMD8;PSMB1;UBA52;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4"
"271","Autodegradation of the E3 ubiquitin ligase COP1 Homo sapiens R-HSA-349425",4.74726735422922e-06,0.000415624980320787,0.526297806080216,2.33483919104873,1,46,"ATM;PSMB8;PSMB10;PSMA6;PSMB5;PSME4;UBC;PSMF1;PSMA3;PSMA4;PSMC2;PSMA2;PSMB2;UBB;PSMB4;PSMB9;PSMD13;PSMD14;PSMB3;PSME2;PSMD1;PSMC6;PSME1;PSMA1;PSMC5;PSMB7;PSMA5;PSMD7;PSMA7;PSMD6;PSMB6;PSMD8;PSMB1;UBA52;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4"
