Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
CCNT2 K562 hg19,21/2000,0.543203900516516,1,0,0,0.995260663507109,0.607378244780463,PYGB;SLC12A5;STXBP1;HSPA4L;ABAT;ARRB1;EML2;DNM1;SCAMP5;CLIP3;DISP2;PURA;SYNGR1;NEDD4;KIF5A;AAK1;IDS;SERINC1;ATP13A2;SELT;CDK5R2
POLR2A CH12.LX mm9,21/2000,0.543203900516516,1,0,0,0.995260663507109,0.607378244780463,ZYG11B;LYNX1;NDRG3;CAB39;PITPNA;RAP1GDS1;GHITM;SYP;AP2B1;SYN1;SCAMP5;MAPK9;FAM168B;SYNJ1;SV2A;NACC2;CEP170B;SERINC1;TRIM37;CALR;GATSL2
MAX GM12878 hg19,21/2000,0.543203900516516,1,0,0,0.995260663507109,0.607378244780463,NAPB;RAB3C;AHCYL1;ATP6AP1;CLSTN3;PITPNA;TMOD2;GOT2;KCNA6;MAPK8IP3;DNAJC27;PURB;DISP2;NACC2;ATP6V1B2;IDS;TRIM37;ATP13A2;ARL8A;NFE2L1;CDS2
KAT2A MEL cell line mm9,21/2000,0.543203900516516,1,0,0,0.995260663507109,0.607378244780463,AHCYL1;NDRG3;AP2B1;FAM126B;PGM2L1;TTBK2;PKM;FAM168A;TMX2;OPA1;DZANK1;IMPAD1;DNAJC5;MADD;VPS41;CDIP1;ATP13A2;NCDN;GATSL2;ZBTB7A;EIF4G3
MYC NB4 hg19,21/2000,0.543203900516516,1,0,0,0.995260663507109,0.607378244780463,SLC36A1;NAPB;PTPRS;CLSTN3;STXBP1;APLP2;PITPNA;TMOD2;RAP1GDS1;ENO2;FAM126B;MAPK8IP3;ENAH;FAM168B;SPOCK2;VPS41;IDS;TRIM37;ATP13A2;CDS2;GRINA
KDM4A H1-hESC hg19,21/2000,0.543203900516516,1,0,0,0.995260663507109,0.607378244780463,SLC12A5;APLP2;ATP2B2;FAM126B;MAPK8IP3;SRCIN1;SYN1;TTBK2;CIT;PPP2CA;PURA;LARP1;OPA1;PPP2R2C;DZANK1;NOVA1;CAMK2N2;NEDD4;NCS1;AAK1;SERINC1
BHLHE40 GM12878 hg19,21/2000,0.543203900516516,1,0,0,0.995260663507109,0.607378244780463,SLC36A1;NCKAP1;ABCA2;LPGAT1;NDRG3;ENDOD1;ABAT;GHITM;KCNA6;PURB;FAM168B;DZANK1;ETNK1;DNAJC5;GNB1;VPS41;IDS;SELT;TSPYL4;ATP6V0A1;CDS2
SIX5 GM12878 hg19,14/1334,0.547852475290676,1,0,0,0.994763281866176,0.598598042824979,NAPB;RAB3C;NDRG3;WBP2;GHITM;AP2B1;DNM1;TTBK2;FAM168A;OPA1;VPS41;AAK1;ATP13A2;YWHAG
REST A549 hg19,16/1527,0.549047287898337,1,0,0,0.993181190389731,0.595482348080588,SLC36A1;RAB3C;RTN3;APLP2;HSPA4L;SYP;DISP2;TMX2;OPA1;MAP1B;MADD;ATP6V1B2;MAP4;CALR;SELT;EIF4G3
EP300 MCF-7 hg19,2/175,0.553165292100643,1,0,0,1.0832769126608,0.641406549922528,HSPA4;SYP
FOSL2 SK-N-SH hg19,5/469,0.553201074997759,1,0,0,1.0105195080791,0.598261639626652,STX1B;SLC6A17;H3F3B;WBP2;DNM1
SPI1 HL-60 hg19,13/1245,0.556254131449902,1,0,0,0.989740954338682,0.580512779965118,ATP6V1A;LPGAT1;H3F3B;CAB39;WBP2;SCAMP1;ACTB;NCEH1;SYNJ1;SYT11;MADD;PSAP;SERINC1
CTCF MEL cell line mm9,51/4882,0.55910548696535,1,0,0,0.990193204168131,0.575715278112616,NCKAP1;AHCYL1;RNF14;PITPNA;ARRB1;RNF157;PEG13;ACTR1B;OPA1;KIF5A;CEP170B;KIF1B;YWHAG;SLC36A1;APLP2;ELOVL6;SYP;SRCIN1;SYN1;DNM1;PTP4A2;PKM;TMX2;DNAJC5;ATP6V1B2;ARL8A;NDRG3;CAB39;WBP2;STXBP1;ENDOD1;PURB;MAPK9;SYNGR1;SV2A;NACC2;MAP4;NCDN;TPPP;ABCA2;H3F3B;GOT2;AP2B1;NCEH1;ETNK1;GNB1;AAK1;ATP13A2;PFKP;CDS2;GRINA
USF1 K562 hg19,20/1928,0.56628430895092,1,0,0,0.983264832549999,0.55914241043596,SLC36A1;NCKAP1;CBX6;ATP6AP1;WBP2;ELOVL6;ENO2;SCAMP5;EPM2AIP1;PURA;PTP4A2;FAM168B;OPA1;ETNK1;VPS41;ATP6V1B2;TRIM37;ATP6V0E2;MAPRE2;ATP6V0A1
TEAD4 H1-hESC hg19,18/1752,0.582846008649946,1,0,0,0.973836265662533,0.525708235695808,RTN3;AHCYL1;SET;GOT2;ELOVL6;GHITM;SYP;SCAMP5;NCEH1;SYNJ1;OPA1;FUT9;ETNK1;MADD;OGDH;ATP6V1B2;TRIM37;RAB6B
TEAD4 ECC-1 hg19,21/2051,0.591553516025353,1,0,0,0.970512592400886,0.509522143425646,ATP6V1A;SET;HSPA4L;GOT2;SCAMP1;ACTB;SCAMP5;ENAH;EPM2AIP1;NCEH1;SYNJ1;TRIM2;ETNK1;TIMP2;CAMTA1;VDAC1;TRIM37;INA;NFE2L1;YWHAG;BEND6
SRF myocyte mm9,17/1668,0.59583807364934,1,0,0,0.966051803107277,0.500208424810281,AHCYL1;TTYH3;PITPNA;GOT2;GHITM;AP2B1;MAPK8IP3;ACTB;TTBK2;CS;MAPK9;PKM;PPP2R1A;DZANK1;PSAP;TPPP;ZBTB7A
SRF HepG2 hg19,9/888,0.596622948299321,1,0,0,0.960676316126553,0.496160441757354,FAM168A;TMX2;OPA1;DZANK1;MADD;GHITM;AP2B1;HSPA12A;ACTB
CHD1 MEL cell line mm9,7/691,0.596749804122695,1,0,0,0.960212892915686,0.495716955854042,LARP1;PKM;MADD;SCD2;ELOVL6;CALR;SYN1
MYB MEL cell line mm9,7/692,0.598280415567312,1,0,0,0.95882530202997,0.492544446773565,STXBP1;IMPAD1;HSPA4L;CALR;AP2B1;TTBK2;CIT
YY1 GM12891 hg19,13/1281,0.598305417951537,1,0,0,0.961926220258906,0.494097176721084,SLC36A1;NAPB;SNAP25;AHCYL1;CAB39;ATP6AP1;DNAJC27;PURA;OPA1;SCN8A;CALR;EIF4G3;VAMP2
JUN endothelial cell of umbilical vein hg19,10/988,0.598997790032602,1,0,0,0.959379856860525,0.491679653761285,PURB;PPP2CA;NCEH1;H3F3B;WBP2;SYT11;AAK1;CAMTA1;AP2B1;DNAJC27
GATA3 SK-N-SH hg19,12/1185,0.600297163025301,1,0,0,0.959865618813366,0.489848676862399,ENAH;SNAP25;LARP1;ACTR1B;DST;HSPA4;WBP2;SCN8A;PSAP;AAK1;MAPRE2;TSPYL4
RUNX3 GM12878 hg19,17/1674,0.601919064804769,1,0,0,0.96258925184166,0.488641382928151,SLC36A1;NAPB;LPGAT1;ATP6AP1;APLP2;PITPNA;GOT2;SLC2A3;SYP;FAM126B;FAM168B;OPA1;DZANK1;GNB1;VPS41;TRIM37;NFE2L1
USF1 H1-hESC hg19,26/2563,0.616310994995453,1,0,0,0.961550907648583,0.465394082464709,NCKAP1;SET;WBP2;ENO2;ELAVL3;SCAMP5;EPM2AIP1;PURA;FAM168B;ATP6V0E2;ENPP5;ATP6V0A1;SLC36A1;CBX6;ATP6AP1;ANK2;SYT13;PGM2L1;SEPT3;PTP4A2;ETNK1;VPS41;ATP6V1B2;TRIM37;NAT8L;MAPRE2
GATA3 T47D hg19,11/1102,0.618483690001546,1,0,0,0.946147031248656,0.454608943256933,LARP1;FAM168A;H3F3B;HSPA4;ETNK1;EEF1A2;PSAP;ATP2A2;SYP;SELT;TSPYL4
MYOG C2C12 mm9,3/302,0.620392304024783,1,0,0,0.941590031700198,0.449518143765242,DST;CAMK2N2;NCS1
GATA3 A549 hg19,3/302,0.620392304024783,1,0,0,0.941590031700198,0.449518143765242,PURA;HSPA4;KCNAB2
JUN HeLa-S3 hg19,5/506,0.620672881765877,1,0,0,0.936627765393477,0.446725639507991,PPP2CA;ACTR1B;WBP2;EEF1A2;AAK1
CEBPB HCT116 hg19,3/303,0.622623431280494,1,0,0,0.938482473839801,0.444665559680231,PTP4A2;CNTN1;ACTB
TAL1 G1E-ER4 mm9,8/810,0.625424695066268,1,0,0,0.936165233163653,0.439365137584484,NCKAP1;WBP2;TBC1D24;CAMTA1;VDAC1;ARRB1;VAMP2;ATP6V0A1
TAF1 GM12891 hg19,20/1993,0.627645707946119,1,0,0,0.95119648628018,0.443047758180317,RTN3;AHCYL1;CAB39;GOT2;ATP2A2;ANK2;AP2B1;PURA;FAM168B;OPA1;ETNK1;GNB1;VPS41;OGDH;AAK1;SERINC1;MAP4;CALR;EIF4G3;PFKP
REST neural cell hg19,7/712,0.628259871919927,1,0,0,0.931892007029128,0.433144699562867,EPM2AIP1;CNTNAP2;SYNJ1;TRIM2;AAK1;NMNAT2;DNAJC27
CTCF kidney hg19,20/2000,0.634024317100882,1,0,0,0.947867298578199,0.431912767992168,NCKAP1;ZYG11B;NAPB;RTN3;CBX6;KCNC1;SYT1;PITPNA;HSPA4L;TMOD2;ANK3;SCAMP1;HSPA12A;FAM126B;CX3CL1;PTP4A2;SYNGR1;FAM168B;NCEH1;TIMP2
ELK1 GM12878 hg19,20/2000,0.634024317100882,1,0,0,0.947867298578199,0.431912767992168,SLC36A1;NAPB;STAU2;HSPA4L;GOT2;ATP2A2;ANK2;AP2B1;DNAJC27;DNM1;CS;PURA;FAM168B;SYT11;VPS41;SERINC1;TRIM37;MAP4;SELT;TSPYL4
CTCF HL-60 hg19,20/2000,0.634024317100882,1,0,0,0.947867298578199,0.431912767992168,SLC36A1;NCKAP1;ABCA2;NAPB;AHCYL1;LPGAT1;SLC24A3;CAB39;STAU2;HSPA4L;GOT2;GHITM;FAM126B;MAPK8IP3;DNM1;PTP4A2;NCEH1;NEDD4;RCAN2;CDS2
eGFP-JUND K562 hg19,20/2000,0.634024317100882,1,0,0,0.947867298578199,0.431912767992168,ABCA2;SNAP25;PTPRS;ATP6AP1;CLSTN3;ANK2;AP2B1;ENO2;FAM126B;MAPK8IP3;HK1;FAM168B;TMX2;PPP2R1A;CAMK2N2;EEF1A2;VPS41;RAB6B;CDS2;BEND6
POLR2A Raji hg19,20/2000,0.634024317100882,1,0,0,0.947867298578199,0.431912767992168,NDRG3;H3F3B;APLP2;PITPNA;ABAT;AP2B1;MECP2;ENAH;PURA;SYNJ1;DZANK1;SYT11;NEDD4;PSAP;SERINC1;ENPP5;VAMP2;YWHAG;ATP6V0A1;GRINA
CHD2 GM12878 hg19,20/2000,0.634024317100882,1,0,0,0.947867298578199,0.431912767992168,PYGB;ZYG11B;H3F3B;GOT2;ATP2A2;ANK2;SYP;ENO2;MAPK8IP3;CS;PPP2CA;EPM2AIP1;PURA;DZANK1;NACC2;KIF5A;VPS41;ENPP5;YWHAG;CDS2
POLR2A bone marrow macrophage mm9,20/2000,0.634024317100882,1,0,0,0.947867298578199,0.431912767992168,ABCA2;ZYG11B;NAPB;H3F3B;CAB39;HSPA4;APLP2;ATP2A2;ATP1A3;DNAJC27;ACTB;CS;FAM168A;IMPAD1;IDS;KIF1B;GATSL2;EIF4G3;YWHAG;GRINA
POLR2A HCT116 hg19,20/2000,0.634024317100882,1,0,0,0.947867298578199,0.431912767992168,RTN3;SLC6A17;H3F3B;CAB39;STXBP1;PITPNA;ENDOD1;ELOVL6;AP2B1;FAM168B;SYNJ1;ETNK1;IDS;VDAC1;ATP13A2;SELT;TSPYL4;ARL8A;NFE2L1;ATP6V0A1
EZH2 H1-hESC hg19,20/2000,0.634024317100882,1,0,0,0.947867298578199,0.431912767992168,AHCYL1;IQSEC3;GOT2;ABAT;ANK2;ELOVL6;ARRB1;SYP;SCAMP1;CX3CL1;SYT7;TTBK2;PURB;LARP1;FUT9;PSAP;ATP6V1B2;TRIM37;SPTBN1;ATP6V0A1
RELA GM12891 hg19,20/2000,0.634024317100882,1,0,0,0.947867298578199,0.431912767992168,RTN3;CBX6;H3F3B;APLP2;HSPA4L;GHITM;FAM126B;CS;PURB;EPM2AIP1;PTP4A2;FAM168A;TRIM2;MADD;GNB1;CAMTA1;VDAC1;CALR;SELT;GRINA
HCFC1 HeLa-S3 hg19,20/2000,0.634024317100882,1,0,0,0.947867298578199,0.431912767992168,PYGB;NAPB;CBX6;ATP6AP1;WBP2;APLP2;TMOD2;AP2B1;MAPK8IP3;PGM2L1;PPP2R1A;DZANK1;CAMK2N2;GNB1;TIMP2;TRIM37;ATP13A2;NCDN;VAMP2;CDS2
POLR2A liver mm9,20/2000,0.634024317100882,1,0,0,0.947867298578199,0.431912767992168,ATP6V1A;ZYG11B;NAPB;AHCYL1;H3F3B;CAB39;WBP2;APLP2;ATP2A2;LARP4B;ACTB;CS;ACTR1B;IMPAD1;CDIP1;KIF1B;GATSL2;VAMP2;CDS2;GRINA
CUX1 K562 hg19,20/2000,0.634024317100882,1,0,0,0.947867298578199,0.431912767992168,ABCA2;H3F3B;CAB39;WBP2;CLSTN1;GOT2;ELOVL6;GHITM;SYP;SCAMP1;MAPK8IP3;DNAJC27;ACTB;NCEH1;OPA1;NEDD4;PSAP;OGDH;MAP4;CALR
JUND K562 hg19,20/2000,0.634024317100882,1,0,0,0.947867298578199,0.431912767992168,NAPB;SNAP25;CLSTN3;STXBP1;CLSTN1;ENO2;MAPK8IP3;ACTB;SYN1;HK1;DISP2;FAM168B;OPA1;NACC2;KIF5A;EEF1A2;PSAP;TRIM37;RAB6B;ATP6V0A1
E2F4 myocyte mm9,20/2000,0.634024317100882,1,0,0,0.947867298578199,0.431912767992168,ABCA2;AHCYL1;ATP6AP1;AP2B1;LARP4B;RNF157;MAPK9;SYNGR1;FAM168B;ACTR1B;PKM;TMX2;OPA1;ETNK1;NEDD4;NACC2;MAP1A;PSAP;CALR;PFKP
MAX C2C12 mm9,20/2000,0.634024317100882,1,0,0,0.947867298578199,0.431912767992168,NSF;SLC36A1;CBX6;AHCYL1;PTPRS;RNF14;TTBK2;CS;RNF157;DISP2;PURA;FAM168B;PEG13;NCEH1;DNAJC5;NCS1;PSAP;SERINC1;NFE2L1;ATP6V0A1
NRF1 HeLa-S3 hg19,20/2000,0.634024317100882,1,0,0,0.947867298578199,0.431912767992168,NAPB;RTN3;NDRG3;WBP2;SYP;DNM1;TTBK2;PPP2CA;DISP2;EPM2AIP1;OPA1;PPP2R1A;DNAJC5;PSAP;OGDH;TBC1D24;SERINC1;TRIM37;SELT;CDS2
MAFK CH12.LX mm9,20/2000,0.634024317100882,1,0,0,0.947867298578199,0.431912767992168,NCKAP1;RTN3;TMOD2;GOT2;GHITM;ANK3;AP2B1;MAPK8IP2;EPM2AIP1;MAPK9;FAM168A;TMX2;SYNJ1;MADD;AAK1;VDAC1;TRIM37;YWHAG;ATP6V0A1;BEND6
HMGN3 K562 hg19,20/2000,0.634024317100882,1,0,0,0.947867298578199,0.431912767992168,PYGB;NAPB;PTPRS;PITPNA;ATP1A3;ABAT;SYP;SCAMP1;MAPK8IP3;EML2;CIT;DISP2;NCEH1;ETNK1;NEDD4;KIF5A;EEF1A2;CDK5R2;NFE2L1;ATP6V0A1
MAX K562 hg19,39/3845,0.635715147037031,1,0,0,0.96142586851885,0.435530435206589,ATP6V1A;NAPB;AHCYL1;PTPRS;NDRG3;CAB39;WBP2;DNAJC27;ELAVL3;EPM2AIP1;FAM168B;OPA1;NACC2;IDS;CAMTA1;ATP6V0E2;RAB6B;SLC36A1;ANK2;SYP;AP2B1;FAM126B;MAPK8IP3;DNM1;CS;DISP2;PTP4A2;NCEH1;SYNJ1;EEF1A2;GNB1;VPS41;OGDH;ATP6V1B2;TRIM37;SELT;MAPRE2;ARL8A;NFE2L1
CEBPB C2C12 mm9,15/1513,0.637182554527,1,0,0,0.93972303229828,0.423532305785375,RTN3;PTPRS;WBP2;ATP1A3;NMNAT2;DNAJC27;ENAH;PURB;LARP1;FAM168A;CAMK2N2;IDS;ZBTB7A;YWHAG;ATP6V0A1
TCF12 myocyte mm9,12/1223,0.644132871380025,1,0,0,0.930041503102076,0.409078989640644,ENAH;PURB;CLIP3;DISP2;NAPB;LYNX1;PKM;HSPA4L;KIF1B;MAP4;TSPYL4;PGM2L1
ELF1 K562 hg19,13/1323,0.645059364616087,1,0,0,0.931388879933227,0.408332926197664,NAPB;HSPA4L;GOT2;ABAT;SYP;SYT11;ETNK1;NACC2;IMPAD1;DNAJC5;PSAP;TRIM37;ARL8A
EP300 SK-N-SH hg19,26/2603,0.648873604102118,1,0,0,0.94677486604046,0.409496542942082,NCKAP1;SNAP25;LPGAT1;WBP2;HSPA4L;ATP1A3;ABAT;SLC2A3;THY1;DNAJC27;ACTB;MAPK9;ACTR1B;OPA1;SLC22A17;KIF1A;ATP6V0E2;SLC36A1;ATP6AP1;GOT2;ELOVL6;SYP;AP2B1;ENAH;MAP1B;OGDH
MYC MCF 10A hg19,34/3382,0.650063215739692,1,0,0,0.952912127488432,0.410405594111768,NAPB;AHCYL1;CAB39;STXBP1;CD99L2;GHITM;DNAJC27;HK1;PURA;ACTR1B;OPA1;PPP2R1A;DZANK1;NACC2;IDS;MAP4;ATP6V0E2;ATP6V0A1;CBX6;H3F3B;ATP6AP1;GOT2;ANK3;NCEH1;TMX2;ETNK1;MADD;VPS41;SERINC1;ATP13A2;SELT;EIF4G3;ARL8A;NFE2L1
SUPT20H GM12878 hg19,11/1132,0.653827176481888,1,0,0,0.921072463282702,0.391374943856205,PURB;H3F3B;TMX2;OPA1;DZANK1;IMPAD1;SLC2A3;SYP;FAM126B;TSPYL4;NFE2L1
POLR2AphosphoS5 GM12878 hg19,14/1431,0.654442190238337,1,0,0,0.927333485680977,0.393163454973447,SLC36A1;AHCYL1;ATP6AP1;PITPNA;AP2B1;MAPK8IP3;PPP2CA;SYNJ1;IMPAD1;GNB1;VPS41;ZBTB7A;EIF4G3;NFE2L1
FOXP2 SK-N-MC hg19,4/423,0.655351609083511,1,0,0,0.896328414731157,0.378773490742536,RTN3;OPA1;WBP2;OGDH
SREBF1 GM12878 hg19,12/1234,0.656348935130752,1,0,0,0.921751019687066,0.388114989802098,NAPB;SNAP25;PTP4A2;WBP2;MADD;NCDN;KCNAB2;MAPK8IP2;ZBTB7A;ACTB;SYN1;PGM2L1
GTF3C2 HeLa-S3 hg19,12/1236,0.658545840339609,1,0,0,0.920259513182717,0.384411859338055,FAM168B;ACTR1B;TMX2;SYNJ1;WBP2;SYT11;NEDD4;GNB1;OGDH;ATP6V0E2;MAPRE2;YWHAG
POLR2AphosphoS2 K562 hg19,38/3782,0.658800782388274,1,0,0,0.952378565467255,0.397460044891263,CYFIP2;PYGB;CNTNAP2;RNF14;DIRAS1;DNAJC27;TTBK2;ELAVL3;MECP2;PPP2CA;EPM2AIP1;FAM168B;OPA1;SPOCK2;NCDN;TPPP;ZBTB7A;ATP6V0A1;SLC6A17;ATP6AP1;HSPA4;APLP2;SCAMP1;MAPK8IP3;SYT7;CIT;DISP2;OLFM1;SCN8A;IMPAD1;KCNQ2;EEF1A2;CALR;EIF4G3;VAMP2;CDK5R2;NFE2L1;PFKP
ESR1 T47D hg19,4/425,0.658985695464068,1,0,0,0.892110398661834,0.372057720562508,HSPA4;KCNA2;ARRB1;ATP13A2
EP300 ECC-1 hg19,6/635,0.664289711749425,1,0,0,0.895622644325857,0.366342720561419,PURB;DISP2;PURA;FAM168B;TRIM2;SYP
CREB1 ECC-1 hg19,17/1739,0.665152940790844,1,0,0,0.926609780093697,0.37781427668545,SNAP25;AHCYL1;H3F3B;HSPA4;APLP2;PITPNA;GHITM;AP2B1;MAPK8IP3;EPM2AIP1;ACTR1B;TMX2;OGDH;SERINC1;MAP4;TSPYL4;NFE2L1
TAF1 K562 hg19,15/1543,0.667270908846887,1,0,0,0.921452331735125,0.372781977010072,ZYG11B;AHCYL1;CAB39;PITPNA;GOT2;ENDOD1;DNM1;FAM168B;ETNK1;NEDD4;IMPAD1;GNB1;TRIM37;ARL8A;ATP6V0A1
ZC3H11A ES-E14 mm9,9/949,0.675226784938493,1,0,0,0.898925783688492,0.353014148258565,SLC36A1;CBX6;AHCYL1;NCEH1;ETNK1;SCD2;CELSR2;DNAJC27;INA
GATA2 K562 hg19,9/951,0.677645193686391,1,0,0,0.89703529833899,0.349064638418323,CS;SLC36A1;ACTR1B;CAB39;STAU2;PITPNA;PSAP;RNF208;ELOVL6
BHLHE40 HepG2 hg19,22/2249,0.679483914761291,1,0,0,0.927215676688323,0.358296274594027,CBX6;CAB39;ATP6AP1;ATP2A2;ELOVL6;SYP;SYN1;ELAVL3;PURA;FAM168B;NCEH1;SYNJ1;OPA1;DNAJC5;SPOCK2;PSAP;AAK1;TRIM37;TSPYL4;ATP6V0A1;CDS2;BEND6
SP1 GM12878 hg19,13/1356,0.679755577697095,1,0,0,0.908722336395029,0.350786804644263,H3F3B;CLSTN3;PITPNA;ABAT;GHITM;AP2B1;PPP2CA;EPM2AIP1;OPA1;DZANK1;SERINC1;TRIM37;ENPP5
SIX5 H1-hESC hg19,12/1258,0.682204236897509,1,0,0,0.904165944589697,0.345776744892733,NAPB;RAB3C;FAM168A;WBP2;VPS41;AAK1;NCDN;AP2B1;ZBTB7A;PGM2L1;YWHAG;DNM1
RAD21 A549 hg19,30/3040,0.684008769911406,1,0,0,0.935395360439012,0.355248696620614,CYFIP2;NCKAP1;PYGB;AHCYL1;LPGAT1;STAU2;STXBP1;HSPA4L;KCNA2;RAP1GDS1;EPM2AIP1;TIMP2;IDS;KIF1B;ATP6V0E2;YWHAG;BEND6;SLC36A1;ABCA2;MAPK8IP3;PGM2L1;DNM1;NCEH1;MAP1B;ETNK1;NEDD4;SCN8A;RCAN2;TSPYL4;CDS2
MAX myocyte mm9,11/1160,0.685158248716448,1,0,0,0.898839679686223,0.339856179207884,CS;SET;PTPRS;PKM;FAM168A;DZANK1;VDAC1;MAP4;DNAJC27;NFE2L1;YWHAG
ZNF217 MCF-7 hg19,15/1562,0.685621843895255,1,0,0,0.910243884678168,0.343552485768675,CYFIP2;DST;HSPA4;STXBP1;CLSTN1;RAP1GDS1;CADPS;FAM126B;TTBK2;FAM168A;OPA1;SYT11;TRIM37;SELT;ATP6V0A1
EP300 A549 hg19,13/1363,0.686864933998216,1,0,0,0.904055383823667,0.339579121414423,DST;WBP2;GOT2;ELOVL6;SYP;AP2B1;DNAJC27;EPM2AIP1;NCEH1;OPA1;DZANK1;TRIM37;SELT
NELFE K562 hg19,3/334,0.687333562160206,1,0,0,0.851377813094191,0.319211825768597,H3F3B;CALR;ACTB
POLR2AphosphoS5 MEL cell line mm9,26/2661,0.69369291284296,1,0,0,0.926138660767876,0.338712899958591,ATP6V1A;PYGB;CLSTN3;WBP2;ATP2A2;ARRB1;PURA;FAM168B;PEG13;FAM168A;PPP2R1A;PSAP;SCD2;YWHAG;ATP6AP1;APLP2;NCEH1;ETNK1;VPS41;OGDH;ATP6V1B2;SERINC1;CALR;NFE2L1;CDS2;GRINA
MAX HepG2 hg19,31/3158,0.698180405236386,1,0,0,0.93045871614706,0.334293113438374,NAPB;AHCYL1;LPGAT1;STXBP1;PITPNA;ENDOD1;ABAT;ENO2;SCAMP5;PPP2CA;NACC2;ATP6V0A1;SLC36A1;ZYG11B;ANK2;ANK3;SYP;KCNAB2;SCAMP1;DNM1;AES;CS;DISP2;SYNJ1;NEDD4;GNB1;VPS41;TRIM37;NAT8L;NFE2L1;GRINA
YY1 A549 hg19,11/1173,0.699126848596464,1,0,0,0.888878114608712,0.318149994024519,NAPB;AHCYL1;TMX2;OPA1;ATP6AP1;WBP2;VPS41;ENDOD1;GHITM;EIF4G3;ATP6V0A1
NANOG H1-hESC hg19,1/113,0.699367431198873,1,0,0,0.838820618210796,0.299944656469619,CS
NR2C2 HepG2 hg19,14/1481,0.703910077799644,1,0,0,0.8960258055432,0.314598837043479,ATP6V1A;LYNX1;AHCYL1;KCNAB2;FAM126B;FAM168B;TMX2;OPA1;NACC2;IMPAD1;DNAJC5;AAK1;NCDN;CDS2
YY1 HCT116 hg19,10/1076,0.704286221204285,1,0,0,0.880917563734386,0.30882365901293,NAPB;SNAP25;AHCYL1;ATP6AP1;NEDD4;GOT2;VPS41;ENDOD1;AP2B1;SELT
SIX5 K562 hg19,20/2086,0.707965889221818,1,0,0,0.90878935625906,0.313858915463773,NAPB;AHCYL1;WBP2;TMOD2;GHITM;AP2B1;PGM2L1;DNM1;TTBK2;PTP4A2;FAM168A;OPA1;DZANK1;VPS41;AAK1;ATP13A2;NCDN;GATSL2;ZBTB7A;YWHAG
GTF3C2 K562 hg19,7/773,0.711529737400344,1,0,0,0.858353310484786,0.292130306461887,ABCA2;FAM168B;ACTR1B;PITPNA;MAP4;ATP6V0E2;SRCIN1
SUZ12 NT2-D1 hg19,5/563,0.71196219648591,1,0,0,0.841800442787033,0.285985254857527,DPP6;SLC6A17;SPOCK2;NEFL;CDK5R2
JUND HeLa-S3 hg19,14/1492,0.714211391691404,1,0,0,0.88941971716453,0.299357591917583,AHCYL1;WBP2;CLSTN1;GHITM;AP2B1;DNAJC27;PURB;PPP2CA;NCEH1;ACTR1B;EEF1A2;AAK1;CAMTA1;MAPRE2
POLR2A HeLa-S3 hg19,41/4163,0.716335013297389,1,0,0,0.933522921972283,0.311430085557045,NCKAP1;PYGB;NAPB;NDRG3;CAB39;STXBP1;ARRB1;ENO2;SCAMP5;MECP2;PURB;EPM2AIP1;FAM168B;DZANK1;NCS1;PSAP;TIMP2;IDS;ZBTB7A;YWHAG;ATP6V0A1;BEND6;NSF;ZYG11B;ATP6AP1;APLP2;MAPK8IP3;DNM1;CIT;DNM3;TMX2;MADD;GNB1;AAK1;VDAC1;TRIM37;CALR;EIF4G3;TSPYL4;ARL8A;NFE2L1
POLR2AphosphoS2 HepG2 hg19,19/2000,0.719072932732066,1,0,0,0.900473933649289,0.296969540812677,PYGB;ZYG11B;RTN3;AHCYL1;CAB39;ATP2A2;ELOVL6;MAPK8IP3;ENAH;NEDD4;IMPAD1;MADD;AAK1;VDAC1;MAP4;CALR;ATP6V0E2;EIF4G3;ATP6V0A1
POLR2A GM18951 hg19,19/2000,0.719072932732066,1,0,0,0.900473933649289,0.296969540812677,SLC36A1;ATP6AP1;PITPNA;TMOD2;ABAT;CD99L2;MAPK8IP3;FAM168B;SYNJ1;OPA1;NEDD4;PSAP;TRIM37;ATP13A2;SELT;VAMP2;NFE2L1;YWHAG;ATP6V0A1
MYC A549 hg19,19/2000,0.719072932732066,1,0,0,0.900473933649289,0.296969540812677,PTPRS;PITPNA;SCAMP1;DNM1;CS;PTP4A2;FAM168B;OPA1;DZANK1;DNAJC5;NCS1;GNB1;MAP4;CALR;NAT8L;EIF4G3;NFE2L1;ATP6V0A1;BEND6
CHD1 CH12.LX mm9,19/2000,0.719072932732066,1,0,0,0.900473933649289,0.296969540812677,AHCYL1;LARP4B;KCNAB2;ENO2;MAPK8IP3;SYN1;RNF157;EPM2AIP1;FAM168B;SV2A;CAMK2N2;MADD;GNB1;SCD2;TBC1D24;TRIM37;NFE2L1;YWHAG;PFKP
MAZ IMR-90 hg19,19/2000,0.719072932732066,1,0,0,0.900473933649289,0.296969540812677,PYGB;ABAT;ANK2;GHITM;HSPA12A;CX3CL1;PURB;DISP2;TMX2;NEDD4;MAP1A;EEF1A2;IDS;CAMTA1;CALR;TPPP;VAMP2;NFE2L1;YWHAG
